"pair","theta_A","n_post_cells","qualifies"
"LBN_MLT",-2.5625693567412,14,TRUE
"LBN_NOR",-1.95999430638388,11,TRUE
"LBN_OMN",0.719857372843986,20,TRUE
"LBN_POL",1.1488763869559,14,TRUE
"LBN_ROU",-1.97333700017573,11,TRUE
"LBN_SAU",-0.359245387543078,20,TRUE
"LBN_SVK",-1.10573682291191,14,TRUE
"LBN_SVN",2.24315807159015,14,TRUE
"LBN_SWE",0.329631285968176,23,TRUE
"LBN_SYR",4.51666353421558,20,TRUE
"LBN_TUN",-0.183338724023293,20,TRUE
"LBY_ARE",1.82414711314454,13,TRUE
"LBY_COL",-3.7498897159668,15,TRUE
"LBY_COM",-0.253610749223535,4,TRUE
"LBY_ETH",-3.14485727085286,10,TRUE
"LBY_KEN",-1.0233339361218,5,TRUE
"LBY_KWT",-3.15287903010354,11,TRUE
"LBY_MAR",-0.848239432420722,21,TRUE
"LBY_MWI",-0.181841477531698,4,TRUE
"LBY_QAT",-1.62487958326854,12,TRUE
"LBY_SAU",-0.417022453681665,16,TRUE
"LBY_UGA",-0.151336266868127,12,TRUE
"LCA_AUT",-3.76094717907415,10,TRUE
"LCA_BEL",0.618666993551921,10,TRUE
"LCA_CZE",-1.15829320310826,9,TRUE
"LCA_DEU",-1.16066080805554,10,TRUE
"LCA_DNK",0.135724526331237,10,TRUE
"LCA_ESP",-2.05927318729973,10,TRUE
"LCA_EST",-2.01018947498143,3,FALSE
"LCA_FIN",-2.1256508975136,8,TRUE
"LCA_FRA",-1.60652458275556,10,TRUE
"LCA_GBR",-1.76950326923666,10,TRUE
"LCA_GRC",-5.40263096678225,10,TRUE
"LCA_HTI",0.236720643579534,8,TRUE
"LCA_HUN",-2.52681416895352,5,TRUE
"LCA_IRL",-1.78853560461008,10,TRUE
"LCA_ITA",-2.79033566648036,10,TRUE
"LCA_NLD",0.707827272566793,10,TRUE
"LCA_POL",-4.10973596691472,10,TRUE
"LCA_PRT",-6.39791659215187,3,FALSE
"LCA_ROU",-1.7857376930413,3,FALSE
"LCA_SVK",-2.05501415377554,8,TRUE
"LCA_SVN",-3.14788041387592,8,TRUE
"LCA_SWE",-1.47019084047709,10,TRUE
"LKA_AFG",-2.54191637883013,7,TRUE
"LKA_CHN",0.603444236759632,16,TRUE
"LKA_CMR",1.08141589312896,25,TRUE
"LKA_COL",0.391221484020322,21,TRUE
"LKA_IRN",-1.26097210074308,26,TRUE
"LKA_MAR",-0.476819554018307,21,TRUE
"LKA_MDV",0.907013016351444,23,TRUE
"LKA_MMR",2.95741526143995,20,TRUE
"LKA_NPL",0.449214542440088,23,TRUE
"LKA_VEN",0.800697148142138,19,TRUE
"LSO_BWA",-1.87065728513791,18,TRUE
"LSO_CHE",-3.50558617468949,7,TRUE
"LTU_ABW",-2.9461439082583,6,TRUE
"LTU_ALB",0.836977252253134,12,TRUE
"LTU_AND",1.31818858784897,14,TRUE
"LTU_ANT",1.92826120958363,4,TRUE
"LTU_ATG",-4.4827091854281,10,TRUE
"LTU_BGR",0.4455322150792,16,TRUE
"LTU_BHS",-2.10298286435238,10,TRUE
"LTU_BIH",0.348590858517532,10,TRUE
"LTU_BLZ",-1.87490119292044,10,TRUE
"LTU_BMU",-1.78692519385353,11,TRUE
"LTU_BRB",-0.619813639893635,10,TRUE
"LTU_CHL",1.23123189873024,14,TRUE
"LTU_CMR",-0.581087710860647,4,TRUE
"LTU_COL",-2.03514318951826,5,TRUE
"LTU_CRI",1.1894589921616,5,TRUE
"LTU_CYM",-0.0950882804648829,7,TRUE
"LTU_CYP",0.74297876308985,14,TRUE
"LTU_CZE",0.59275886193283,21,TRUE
"LTU_DMA",1.93419414048792,10,TRUE
"LTU_DOM",1.56180364583582,10,TRUE
"LTU_DZA",1.05999774448221,14,TRUE
"LTU_EGY",1.22364915880974,14,TRUE
"LTU_FRO",1.73931018234619,14,TRUE
"LTU_GEO",-0.140810544683015,4,TRUE
"LTU_GRD",0.54429415091578,6,TRUE
"LTU_GRL",2.19413963681144,14,TRUE
"LTU_GTM",0.832436086381979,5,TRUE
"LTU_HND",-1.22593584388192,5,TRUE
"LTU_HRV",1.55616253345655,14,TRUE
"LTU_HUN",0.335563632106891,18,TRUE
"LTU_ISL",3.52725869852816,22,TRUE
"LTU_ISR",0.76222455186348,14,TRUE
"LTU_JAM",-1.79926732714871,10,TRUE
"LTU_JOR",1.23078501746289,14,TRUE
"LTU_KNA",1.75739150141931,9,TRUE
"LTU_KOR",0.793276686999231,7,TRUE
"LTU_LBN",0.666685040495068,14,TRUE
"LTU_MAR",1.7153200477776,14,TRUE
"LTU_MDA",-0.710345791356603,4,TRUE
"LTU_MDG",2.11140767076562,6,TRUE
"LTU_MEX",-0.572604565118821,14,TRUE
"LTU_MKD",-0.182832118215928,14,TRUE
"LTU_MLT",1.46017189589129,14,TRUE
"LTU_MUS",1.69689296318322,6,TRUE
"LTU_NCL",-0.94964987102657,14,TRUE
"LTU_NIC",0.0931843920086718,5,TRUE
"LTU_PAN",-0.126805040964921,5,TRUE
"LTU_PER",-0.64748626400801,5,TRUE
"LTU_PNG",-1.87530034396335,9,TRUE
"LTU_POL",0.588246101721671,20,TRUE
"LTU_PYF",1.11304726576273,14,TRUE
"LTU_ROU",1.28816489906616,14,TRUE
"LTU_SLV",-2.10522827904744,5,TRUE
"LTU_SRB",1.19361854349525,8,TRUE
"LTU_SUR",0.482762170355733,8,TRUE
"LTU_SVN",1.63054276289023,21,TRUE
"LTU_SYC",-1.22004127271676,6,TRUE
"LTU_SYR",0.982548142930527,14,TRUE
"LTU_TTO",0.47725985010023,10,TRUE
"LTU_TUN",0.338988431298598,14,TRUE
"LTU_TUR",0.312356404621931,20,TRUE
"LTU_UKR",0.0925759186321369,4,TRUE
"LTU_VCT",-3.83340002287607,10,TRUE
"LTU_VGB",-2.95021722295204,10,TRUE
"LTU_ZAF",1.69765360292624,14,TRUE
"LTU_ZWE",2.39631874580253,6,TRUE
"LUX_ALB",-1.7470326580317,12,TRUE
"LUX_ATG",-0.0578018669842422,9,TRUE
"LUX_BHS",-2.87376354351318,10,TRUE
"LUX_BIH",-0.930942560968698,10,TRUE
"LUX_BLZ",-1.35351999000603,5,TRUE
"LUX_BRB",-1.74572277141985,10,TRUE
"LUX_CHL",1.63255551162337,15,TRUE
"LUX_CMR",-1.42082236969344,4,TRUE
"LUX_COL",-0.322717807859934,5,TRUE
"LUX_CRI",0.79487326884677,5,TRUE
"LUX_DOM",-1.19765098501555,10,TRUE
"LUX_FJI",-0.928860434079131,9,TRUE
"LUX_GEO",-1.49146485643157,4,TRUE
"LUX_GRD",-2.6524466293748,8,TRUE
"LUX_GTM",1.70796373173652,5,TRUE
"LUX_GUY",-2.01664362827891,10,TRUE
"LUX_HND",-0.815803149977411,5,TRUE
"LUX_JAM",-3.22141906060511,10,TRUE
"LUX_KOR",-0.542625772483903,7,TRUE
"LUX_LCA",-3.61904887993326,5,TRUE
"LUX_MDA",0.116275144468115,4,TRUE
"LUX_MDG",-0.615064870342814,6,TRUE
"LUX_MUS",0.242079214771741,6,TRUE
"LUX_NIC",-1.21499189082565,5,TRUE
"LUX_PAN",-0.735912632465662,5,TRUE
"LUX_PER",-0.27253176914081,5,TRUE
"LUX_PNG",-2.72723123282513,6,TRUE
"LUX_SLV",-2.16916047118804,5,TRUE
"LUX_SRB",0.428556779606383,8,TRUE
"LUX_SUR",-1.84389256157897,10,TRUE
"LUX_SYC",-1.64088581797536,6,TRUE
"LUX_TTO",-0.288783466524692,9,TRUE
"LUX_UKR",0.163170128068866,4,TRUE
"LUX_VCT",-2.28110811807778,10,TRUE
"LUX_VGB",-3.18473575176726,7,TRUE
"LUX_ZWE",-3.09114734668067,6,TRUE
"LVA_ALB",0.96920380944555,12,TRUE
"LVA_AND",3.91158373496664,14,TRUE
"LVA_ANT",2.8100372768049,5,TRUE
"LVA_ATG",-1.21142021502803,10,TRUE
"LVA_BGR",1.59153502972048,15,TRUE
"LVA_BHS",-2.21043518441163,10,TRUE
"LVA_BIH",1.32690654306991,10,TRUE
"LVA_BLZ",-0.112910197279276,10,TRUE
"LVA_BMU",-1.35494041377808,13,TRUE
"LVA_BRB",-0.486378996756795,10,TRUE
"LVA_CHL",-0.52365154557198,14,TRUE
"LVA_CMR",-0.585668971924677,4,TRUE
"LVA_COL",-1.88180866600213,5,TRUE
"LVA_CRI",-1.10962063508095,5,TRUE
"LVA_CYM",-0.432227408848722,13,TRUE
"LVA_CYP",2.11385345661121,14,TRUE
"LVA_CZE",0.51517554857354,21,TRUE
"LVA_DMA",-2.92995708061962,10,TRUE
"LVA_DOM",0.165146483151893,10,TRUE
"LVA_DZA",0.625550632102987,14,TRUE
"LVA_EGY",0.186024408219106,14,TRUE
"LVA_FJI",-4.21371606853309,5,TRUE
"LVA_FRO",1.27471198953422,14,TRUE
"LVA_GEO",0.00817643086769992,4,TRUE
"LVA_GRD",-0.572968323689021,5,TRUE
"LVA_GRL",1.22838644036029,12,TRUE
"LVA_GTM",-0.0865710656431314,5,TRUE
"LVA_HND",0.653085662594084,5,TRUE
"LVA_HRV",0.856801720099067,14,TRUE
"LVA_HUN",0.493396752125655,18,TRUE
"LVA_ISL",2.48152600962294,22,TRUE
"LVA_ISR",2.17043851214444,14,TRUE
"LVA_JAM",0.366223585122605,10,TRUE
"LVA_JOR",1.02894710729912,14,TRUE
"LVA_KNA",-2.03917342291268,10,TRUE
"LVA_KOR",0.812991351242507,7,TRUE
"LVA_LBN",-0.14825579291088,14,TRUE
"LVA_MAR",2.67954918955946,14,TRUE
"LVA_MDA",-0.167977317934847,4,TRUE
"LVA_MDG",0.982048661359305,6,TRUE
"LVA_MEX",0.808866823600426,14,TRUE
"LVA_MKD",1.06276468135252,14,TRUE
"LVA_MLT",2.4755923941966,14,TRUE
"LVA_MUS",-0.359154453581034,6,TRUE
"LVA_NCL",-0.452097690992384,14,TRUE
"LVA_NIC",-2.52382463083672,5,TRUE
"LVA_PAN",-0.992300931274179,5,TRUE
"LVA_PER",-2.15206047276368,5,TRUE
"LVA_POL",0.945915858471111,19,TRUE
"LVA_PYF",3.0007109784242,14,TRUE
"LVA_ROU",2.62202325747924,14,TRUE
"LVA_SLV",-1.43353444476143,5,TRUE
"LVA_SRB",1.62247296141006,8,TRUE
"LVA_SYC",0.0230360649364438,6,TRUE
"LVA_SYR",2.10918924200591,12,TRUE
"LVA_TTO",-1.52849395476001,10,TRUE
"LVA_TUN",3.24321884525013,14,TRUE
"LVA_TUR",1.01037929471992,18,TRUE
"LVA_UKR",-0.516819313017165,4,TRUE
"LVA_VCT",-2.99630409416669,10,TRUE
"LVA_VGB",0.138594726600974,11,TRUE
"LVA_ZAF",-0.149316209466886,14,TRUE
"LVA_ZWE",1.51563477095521,6,TRUE
"MAC_CHN",-0.572049708044023,15,TRUE
"MAR_ARE",1.41109956272163,20,TRUE
"MAR_ARG",1.74288497800842,21,TRUE
"MAR_AUT",0.69954255933072,23,TRUE
"MAR_BEN",1.33407162792207,21,TRUE
"MAR_BGD",-0.0831747535865826,20,TRUE
"MAR_BGR",0.00934176216085806,11,TRUE
"MAR_BHR",1.34149087884855,20,TRUE
"MAR_BOL",0.169927794824415,20,TRUE
"MAR_BRA",0.961877547505322,21,TRUE
"MAR_CHE",-0.223778552461798,19,TRUE
"MAR_CHL",0.708185571348063,21,TRUE
"MAR_CMR",0.77912837041807,21,TRUE
"MAR_COL",2.0763588575234,21,TRUE
"MAR_CYP",-1.13601795153045,14,TRUE
"MAR_CZE",0.332960017784799,14,TRUE
"MAR_ECU",0.143643989338241,21,TRUE
"MAR_EST",0.56808932043687,14,TRUE
"MAR_FIN",-1.00140544724042,23,TRUE
"MAR_GIN",0.436596388152526,21,TRUE
"MAR_HRV",-0.495310822848784,5,TRUE
"MAR_HUN",-0.241127141910116,14,TRUE
"MAR_IDN",-0.963513183952796,21,TRUE
"MAR_IND",-1.03079154201979,21,TRUE
"MAR_IRN",-2.74204185478676,21,TRUE
"MAR_IRQ",-0.502893570403046,21,TRUE
"MAR_ISL",0.300253465218036,19,TRUE
"MAR_JOR",-0.0195191194071631,20,TRUE
"MAR_KOR",0.946859510487679,21,TRUE
"MAR_KWT",0.456217366213822,20,TRUE
"MAR_LBN",1.24897253234667,20,TRUE
"MAR_LBY",-0.870961399651359,21,TRUE
"MAR_LKA",-0.090311745192145,21,TRUE
"MAR_LTU",0.683246355640713,14,TRUE
"MAR_LVA",1.90034300671922,14,TRUE
"MAR_MEX",-1.0121380433702,21,TRUE
"MAR_MLT",1.08692175861095,14,TRUE
"MAR_MMR",-2.33616145311087,8,TRUE
"MAR_MYS",0.786562215339177,21,TRUE
"MAR_NGA",0.32407102487365,21,TRUE
"MAR_NOR",-0.631351801986489,19,TRUE
"MAR_OMN",2.21426154238557,20,TRUE
"MAR_PAK",1.82346082703809,21,TRUE
"MAR_PER",0.784111780319058,21,TRUE
"MAR_PHL",1.78148887150289,21,TRUE
"MAR_POL",0.276271411353276,14,TRUE
"MAR_QAT",1.80065251549345,20,TRUE
"MAR_ROU",0.338303947990375,21,TRUE
"MAR_SAU",-0.689458102502229,20,TRUE
"MAR_SDN",-2.26207217438248,21,TRUE
"MAR_SGP",1.60319919227727,21,TRUE
"MAR_SVK",0.84021929377788,14,TRUE
"MAR_SVN",0.9692141152307,14,TRUE
"MAR_SWE",-0.904980290710766,23,TRUE
"MAR_SYR",0.883916369068314,20,TRUE
"MAR_THA",2.12105033160962,21,TRUE
"MAR_TTO",-1.60199655256628,21,TRUE
"MAR_TUN",-0.0592487894827312,21,TRUE
"MAR_TUR",0.576803932006467,12,TRUE
"MAR_USA",0.519728469076433,12,TRUE
"MAR_VEN",0.18758861327924,19,TRUE
"MAR_YEM",1.29274353721125,20,TRUE
"MAR_ZWE",1.35375542416783,21,TRUE
"MDA_ALB",-1.42452444287145,14,TRUE
"MDA_AUT",0.5468955921438,4,TRUE
"MDA_BEL",0.198497028378533,4,TRUE
"MDA_BIH",0.784132343202825,14,TRUE
"MDA_BLR",-0.441255366299968,6,TRUE
"MDA_CYP",0.606358922993254,4,TRUE
"MDA_CZE",0.696306376855955,4,TRUE
"MDA_DEU",0.391601554154518,4,TRUE
"MDA_DNK",0.375681997027775,4,TRUE
"MDA_ESP",0.712331830951645,4,TRUE
"MDA_EST",-0.298912244823036,4,TRUE
"MDA_FIN",-0.0784567324552061,4,TRUE
"MDA_FRA",0.414507712748708,4,TRUE
"MDA_GBR",0.454287342600234,4,TRUE
"MDA_GEO",0.507561128532547,15,TRUE
"MDA_GRC",0.815779102208124,4,TRUE
"MDA_HRV",1.14263680572799,14,TRUE
"MDA_HUN",-0.757888558564443,4,TRUE
"MDA_IRL",0.541600330657666,4,TRUE
"MDA_ITA",0.401128011681596,4,TRUE
"MDA_LTU",-0.588896005102645,4,TRUE
"MDA_LUX",0.125621121231854,4,TRUE
"MDA_LVA",-0.127471265392843,4,TRUE
"MDA_MKD",0.473693010616467,14,TRUE
"MDA_MLT",0.501157942977729,4,TRUE
"MDA_NLD",0.570194117279701,4,TRUE
"MDA_POL",0.167467792268119,4,TRUE
"MDA_PRT",-0.313665612988223,4,TRUE
"MDA_SVK",-0.161926412158089,4,TRUE
"MDA_SVN",-0.845902171687036,4,TRUE
"MDA_SWE",-1.1762382998541,4,TRUE
"MDA_UKR",-1.23487477958128,15,TRUE
"MDG_AUT",-0.987097153978568,6,TRUE
"MDG_BDI",1.30225046954282,13,TRUE
"MDG_BEL",0.136252829825099,6,TRUE
"MDG_BGR",-3.29778252963624,6,TRUE
"MDG_COM",-1.19983871306059,24,TRUE
"MDG_CYP",-1.26435510311292,6,TRUE
"MDG_CZE",-0.536070605148588,6,TRUE
"MDG_DEU",-0.0549042833370896,6,TRUE
"MDG_DJI",-1.55725537818195,24,TRUE
"MDG_DNK",-1.68195064761202,6,TRUE
"MDG_EGY",1.23698338155506,19,TRUE
"MDG_ESP",-0.241503166422648,6,TRUE
"MDG_EST",0.578729415077266,6,TRUE
"MDG_FIN",0.971172203452992,6,TRUE
"MDG_FRA",-0.755014355226833,6,TRUE
"MDG_GBR",-0.95176284687423,6,TRUE
"MDG_GRC",-1.75367021107361,6,TRUE
"MDG_HRV",-2.9521316055703,5,TRUE
"MDG_HUN",-2.75809147309744,6,TRUE
"MDG_IRL",-0.888211290060469,6,TRUE
"MDG_ITA",-1.24077200683659,6,TRUE
"MDG_KEN",-0.651992605394026,24,TRUE
"MDG_LBY",-3.72984293606126,7,TRUE
"MDG_LTU",-0.0750286326799833,6,TRUE
"MDG_LUX",-0.668359552833033,6,TRUE
"MDG_LVA",-1.4585119401852,6,TRUE
"MDG_MLT",-3.27228924193758,5,TRUE
"MDG_MUS",-0.421233783000529,24,TRUE
"MDG_NLD",-0.252016438000126,6,TRUE
"MDG_POL",-1.3797820986974,6,TRUE
"MDG_PRT",-0.387048393377206,6,TRUE
"MDG_ROU",0.84958134603234,6,TRUE
"MDG_SVK",-0.47215028413109,6,TRUE
"MDG_SVN",0.688751373333048,6,TRUE
"MDG_SWE",1.10735051863878,6,TRUE
"MDG_SYC",0.704587248868343,17,TRUE
"MDV_IND",0.563670337090442,23,TRUE
"MDV_LKA",0.246812213358893,23,TRUE
"MDV_PAK",1.32085959059788,20,TRUE
"MEX_AUT",0.205518548266476,18,TRUE
"MEX_BGR",-0.429042370676771,11,TRUE
"MEX_CAN",0.661134627057325,24,TRUE
"MEX_CHE",-0.495320348358482,17,TRUE
"MEX_CRI",0.114330162382618,23,TRUE
"MEX_CYP",-0.868685490300388,14,TRUE
"MEX_CZE",0.764983831676372,14,TRUE
"MEX_DEU",0.526206768691542,18,TRUE
"MEX_DNK",1.0007870771324,18,TRUE
"MEX_ESP",-0.342154186791688,18,TRUE
"MEX_EST",0.818838150033429,14,TRUE
"MEX_FIN",0.692679434629363,18,TRUE
"MEX_FRA",-0.471883915791707,18,TRUE
"MEX_GBR",-0.0121360162122998,18,TRUE
"MEX_GRC",-0.986307828336407,18,TRUE
"MEX_GTM",-0.431550037477496,17,TRUE
"MEX_HND",-0.141889343104855,17,TRUE
"MEX_HRV",-0.770370438226622,5,TRUE
"MEX_HUN",-0.268484794801259,14,TRUE
"MEX_IRL",-0.586413475833786,18,TRUE
"MEX_ISL",-0.115330260768265,17,TRUE
"MEX_ITA",0.185334890083198,18,TRUE
"MEX_JPN",-0.234267646875752,13,TRUE
"MEX_LTU",0.694097222854769,14,TRUE
"MEX_LVA",0.712896055561355,14,TRUE
"MEX_MAR",-0.49145813918269,21,TRUE
"MEX_MLT",-0.432496218638121,14,TRUE
"MEX_MMR",-1.63193640174675,20,TRUE
"MEX_NLD",-0.0101593449572255,18,TRUE
"MEX_NOR",-0.376538718076447,17,TRUE
"MEX_PAN",0.0539721097688515,6,TRUE
"MEX_POL",0.390126677587837,14,TRUE
"MEX_PRT",-0.825245840010782,18,TRUE
"MEX_SLV",-0.356782110780185,17,TRUE
"MEX_SVK",0.299823908032114,14,TRUE
"MEX_SVN",0.343732474947594,14,TRUE
"MEX_SWE",-0.13989879718225,18,TRUE
"MEX_USA",0.585646982352358,24,TRUE
"MKD_ALB",0.668339884080489,16,TRUE
"MKD_AUT",1.51383335071392,17,TRUE
"MKD_BGR",0.525409039464317,18,TRUE
"MKD_BIH",0.711859345289172,16,TRUE
"MKD_CHE",-0.0166139187295253,16,TRUE
"MKD_CYP",-1.68546936085781,14,TRUE
"MKD_CZE",1.94333931947567,14,TRUE
"MKD_DEU",1.22599952247805,17,TRUE
"MKD_DNK",-0.12544852779604,17,TRUE
"MKD_ESP",1.69228078959175,17,TRUE
"MKD_EST",1.48785274134082,14,TRUE
"MKD_FIN",0.964790617408607,17,TRUE
"MKD_FRA",0.233975374083782,17,TRUE
"MKD_GBR",0.796408290489796,17,TRUE
"MKD_GRC",1.56064981922265,17,TRUE
"MKD_HRV",1.18813662998521,21,TRUE
"MKD_HUN",0.780301468967389,14,TRUE
"MKD_IRL",-0.330850402615992,17,TRUE
"MKD_ISL",1.99464349675459,16,TRUE
"MKD_ITA",0.583854426937237,17,TRUE
"MKD_LTU",2.08291614803967,14,TRUE
"MKD_LVA",3.20447634160427,14,TRUE
"MKD_MDA",0.0707188972736722,14,TRUE
"MKD_MLT",0.6122779957223,14,TRUE
"MKD_NLD",0.138025359467801,17,TRUE
"MKD_NOR",2.17238219811795,16,TRUE
"MKD_POL",1.30349526492096,14,TRUE
"MKD_PRT",3.30155000804249,17,TRUE
"MKD_ROU",1.87661451916268,14,TRUE
"MKD_SVK",2.24986670902079,14,TRUE
"MKD_SVN",-0.158163836305853,22,TRUE
"MKD_SWE",0.991742947141847,17,TRUE
"MKD_TUR",0.170954556047043,18,TRUE
"MKD_UKR",-0.386238560470357,17,TRUE
"MLT_ALB",0.761749851615478,12,TRUE
"MLT_AND",0.113078749638343,13,TRUE
"MLT_ATG",1.29042784394627,8,TRUE
"MLT_AUT",2.80588304257102,23,TRUE
"MLT_BGR",4.30674727909539,14,TRUE
"MLT_BHS",-3.56549360992754,10,TRUE
"MLT_BIH",0.394270904895351,10,TRUE
"MLT_BMU",-6.30889083119346,8,TRUE
"MLT_BRB",-1.37039497444283,10,TRUE
"MLT_CHE",0.364391448168898,14,TRUE
"MLT_CHL",1.18138977454294,14,TRUE
"MLT_CMR",0.488058370975872,4,TRUE
"MLT_COL",-1.43835537471758,5,TRUE
"MLT_CRI",-1.03162337303803,5,TRUE
"MLT_CYP",1.62974772127502,14,TRUE
"MLT_CZE",1.13731292172111,14,TRUE
"MLT_DOM",0.162091686915854,10,TRUE
"MLT_DZA",1.26442102013736,14,TRUE
"MLT_EGY",2.79473211658483,14,TRUE
"MLT_EST",1.99554131096846,14,TRUE
"MLT_FIN",0.121120385722104,23,TRUE
"MLT_FJI",0.854586285124814,9,TRUE
"MLT_FRO",0.406917428067235,6,TRUE
"MLT_GEO",0.0752234767977645,4,TRUE
"MLT_GRD",-2.61318188477916,4,TRUE
"MLT_GRL",-2.51133371821973,10,TRUE
"MLT_GTM",-1.30580682696069,5,TRUE
"MLT_GUY",0.708113259754584,10,TRUE
"MLT_HND",1.6596061658246,5,TRUE
"MLT_HRV",0.907171634536342,14,TRUE
"MLT_HUN",0.817907757597755,14,TRUE
"MLT_ISL",2.18240777304262,14,TRUE
"MLT_ISR",0.445053483131835,14,TRUE
"MLT_JAM",0.37623913630921,10,TRUE
"MLT_JOR",0.562915543393896,14,TRUE
"MLT_KOR",0.514132683978794,7,TRUE
"MLT_LBN",0.213424114417474,14,TRUE
"MLT_LCA",-3.52417272056214,3,FALSE
"MLT_LTU",2.58680430772061,14,TRUE
"MLT_LVA",2.48463191503471,14,TRUE
"MLT_MAR",0.873515103917,14,TRUE
"MLT_MDA",-1.18539368132041,4,TRUE
"MLT_MDG",0.207773819428084,6,TRUE
"MLT_MEX",-0.768033973670283,14,TRUE
"MLT_MKD",-0.867854197738556,14,TRUE
"MLT_MUS",3.0456612564177,6,TRUE
"MLT_NCL",-0.571498596951197,13,TRUE
"MLT_NIC",0.119467064474447,5,TRUE
"MLT_NOR",-0.561658301611249,14,TRUE
"MLT_PAN",0.445316435000854,5,TRUE
"MLT_PER",0.913106193698323,5,TRUE
"MLT_PNG",-1.76814106932264,3,FALSE
"MLT_POL",1.28583950355834,14,TRUE
"MLT_PYF",1.9321507483463,14,TRUE
"MLT_ROU",2.91384840250533,14,TRUE
"MLT_SLV",-0.198697250942307,5,TRUE
"MLT_SRB",1.29439755685421,8,TRUE
"MLT_SUR",-0.761331949831419,8,TRUE
"MLT_SVK",1.23416394965309,14,TRUE
"MLT_SVN",0.905107454281414,14,TRUE
"MLT_SWE",1.04293748772532,23,TRUE
"MLT_SYC",1.49897023932341,6,TRUE
"MLT_SYR",4.21159666847738,12,TRUE
"MLT_TTO",-0.103209916234569,10,TRUE
"MLT_TUN",2.15047813321261,14,TRUE
"MLT_TUR",0.423797212719029,14,TRUE
"MLT_UKR",-0.2215487401449,4,TRUE
"MLT_VCT",-1.26767068086787,7,TRUE
"MLT_ZAF",0.433779427439701,14,TRUE
"MLT_ZWE",1.06928919924084,6,TRUE
"MMR_AUS",-0.402685561016005,8,TRUE
"MMR_BGD",0.853542596670347,20,TRUE
"MMR_BRN",1.64615969742542,18,TRUE
"MMR_CHL",1.30574368666616,21,TRUE
"MMR_CHN",0.687639380629594,13,TRUE
"MMR_COL",1.59785546881933,21,TRUE
"MMR_EGY",-2.12222147393055,19,TRUE
"MMR_GIN",-3.44629521415129,12,TRUE
"MMR_IDN",-0.86040739817458,21,TRUE
"MMR_IND",-0.151242394363156,21,TRUE
"MMR_JPN",1.35063179961215,10,TRUE
"MMR_KOR",1.17161668060015,21,TRUE
"MMR_LKA",-1.06454214883016,21,TRUE
"MMR_MEX",1.97452156991879,21,TRUE
"MMR_MYS",0.474209405639775,21,TRUE
"MMR_NZL",-0.0692326814907189,8,TRUE
"MMR_PAK",-1.09248023203413,21,TRUE
"MMR_PER",-4.55701212649313,20,TRUE
"MMR_PHL",1.43814098505513,21,TRUE
"MMR_SGP",-1.55329985080311,21,TRUE
"MMR_THA",1.03888357851292,21,TRUE
"MMR_TUN",-1.72409590764012,19,TRUE
"MNE_CHE",1.02479713830338,6,TRUE
"MNE_ISL",-0.72642740901371,6,TRUE
"MNE_NOR",-0.966470536641705,6,TRUE
"MNE_TUR",2.48108746889852,8,TRUE
"MNE_UKR",1.02618090380117,5,TRUE
"MOZ_MAR",-3.90263481576211,19,TRUE
"MOZ_PHL",-4.30096755974748,25,TRUE
"MOZ_ZAF",-1.4013715193161,18,TRUE
"MSR_CZE",-0.58723723118305,14,TRUE
"MSR_HUN",-2.06521917473909,3,FALSE
"MSR_ROU",-2.13792792755072,3,FALSE
"MSR_SVN",-4.77788740577376,13,TRUE
"MUS_AUT",-0.161940003251852,6,TRUE
"MUS_BEL",-0.931890617397224,6,TRUE
"MUS_BGR",0.893313395801561,6,TRUE
"MUS_COM",1.13647925970397,24,TRUE
"MUS_CYP",-1.51610612118067,6,TRUE
"MUS_CZE",0.362127455730541,6,TRUE
"MUS_DEU",-0.831261990185604,6,TRUE
"MUS_DNK",0.183805936928187,6,TRUE
"MUS_EGY",1.07501968679449,19,TRUE
"MUS_ESP",0.352438143263519,6,TRUE
"MUS_EST",0.0993176883490977,6,TRUE
"MUS_FIN",1.55886665054633,6,TRUE
"MUS_FRA",-0.427818742333796,6,TRUE
"MUS_GBR",-1.27654242192714,6,TRUE
"MUS_GRC",2.21495230581857,6,TRUE
"MUS_HRV",-0.516311128215454,5,TRUE
"MUS_HUN",0.560124029770338,6,TRUE
"MUS_IRL",-0.230979330997099,6,TRUE
"MUS_ITA",0.314986274786597,6,TRUE
"MUS_KEN",1.80703927691713,24,TRUE
"MUS_LTU",-0.987999098695838,6,TRUE
"MUS_LUX",-1.91509690324301,6,TRUE
"MUS_LVA",0.392374990293525,6,TRUE
"MUS_MDG",1.98750855972006,24,TRUE
"MUS_MLT",-0.494307080039983,6,TRUE
"MUS_NLD",0.257354650147254,6,TRUE
"MUS_PAK",0.432184040312536,11,TRUE
"MUS_POL",-0.678612536123344,6,TRUE
"MUS_PRT",-0.945949247873362,6,TRUE
"MUS_ROU",0.247337912617252,6,TRUE
"MUS_SVK",0.548441853365579,6,TRUE
"MUS_SVN",0.368651688015082,6,TRUE
"MUS_SWE",0.352800128510422,6,TRUE
"MUS_SYC",1.78084387360469,18,TRUE
"MUS_TUR",-0.788543347587864,5,TRUE
"MUS_ZAF",1.88348100716282,18,TRUE
"MUS_ZWE",2.91974850007277,24,TRUE
"MWI_BDI",-2.37742936204294,21,TRUE
"MWI_BWA",-2.05832311464628,18,TRUE
"MWI_COD",-0.291036364820725,22,TRUE
